5840	9	8403	175
9096	9	8610	183
1686	3	1440	128
9210	9	9384	179
4182	8	4608	164
2192	3	3168	135
7080	9	9328	177
42	1	438	63
7507	9	8841	187
4427	8	2608	127
6439	3	707	179
226	1	384	91
7073	9	9431	175
4086	3	3999	119
5583	4	760	179
3862	3	8956	174
3275	0	8670	169
3384	1	3385	143
2865	3	707	179
1693	3	2290	113
7685	4	3528	179
3264	1	3265	159
1301	8	1429	128
1953	3	3277	156
238	1	615	14
1711	6	8220	171
7677	9	8258	180
4505	8	4955	160
3120	1	2037	170
635	1	636	32
4697	8	6149	178
9362	9	8827	175
7467	9	6980	175
2343	3	2290	105
234	3	71	94
8459	1	8460	167
9099	9	9479	181
1041	3	2290	123
5891	1	5892	150
5208	3	3251	167
4082	8	4081	116
6618	8	6986	181
9622	1	8660	177
2411	8	2412	140
7353	9	7632	183
4942	1	2852	139
2801	8	4388	170
2187	4	2541	134
4427	8	2608	142
770	3	1664	169
6969	1	5202	152
221	3	71	156
101	1	102	55
5772	4	5773	174
2192	3	3168	169
1979	8	1620	110
3760	3	7780	160
8522	9	8468	181
238	1	239	50
3432	2	5140	160
5179	8	5177	163
1690	3	2290	105
24	1	430	161
2736	1	1649	133
873	3	1688	162
3563	8	3787	186
5031	3	845	166
6947	9	7710	168
28	1	539	84
1863	3	1688	114
360	4	87	39
5013	8	4597	171
3638	8	3102	152
2518	8	2525	127
2653	8	2648	141
6530	4	677	164
113	1	428	134
802	3	845	108
1801	8	988	83
8954	1	8955	171
191	3	71	158
2116	3	1440	167
740	8	1077	132
5612	9	9108	176
10242	0	10523	186
2842	8	2752	183
3090	8	4920	165
266	3	71	59
2042	3	2336	135
3285	1	3286	125
3039	8	2789	185
210	1	211	181
2195	3	3168	119
9131	9	7439	181
1478	8	1598	107
5089	2	2365	153
2228	8	2229	143
2100	8	2460	117
5012	3	5220	169
1499	8	1610	109
2607	3	3168	136
2854	3	7111	162
5092	8	5142	179
5135	1	5136	137
320	3	170	90
140	1	141	156
28	1	29	178
2327	7	1316	110
3861	8	6997	168
1141	3	2170	160
3822	6	3085	154
723	3	195	176
9009	9	6596	175
8092	9	7122	166
8524	9	8141	180
4359	0	1949	126
723	3	195	98
8919	9	7198	183
101	1	102	95
3421	8	5979	180
3433	8	3458	154
2980	3	1844	102
1394	8	2690	99
3969	8	3755	179
2530	4	4389	145
2169	3	2300	120
266	3	71	153
3468	4	760	162
754	3	845	184
8702	9	9729	187
326	1	327	22
8645	9	6806	175
2998	3	845	137
9113	4	9114	178
1900	8	2237	145
2224	3	195	161
7033	9	6822	184
719	3	267	130
7792	9	9047	187
3617	4	3618	132
7597	9	8783	171
3972	3	845	163
1776	3	3168	121
2187	4	2541	155
488	1	489	96
396	1	8306	171
1101	3	1102	72
1101	3	1102	93
1306	1	1307	126
8473	9	8561	184
354	1	355	3
7848	9	9104	187
3458	8	3433	165
9342	9	8630	183
3002	8	5046	138
2177	8	2386	180
2357	3	1440	176
6853	9	8600	185
517	1	518	73
1439	3	2312	171
249	8	250	13
8083	9	7122	186
4290	3	7111	183
2663	8	4518	144
2851	1	2852	104
4529	3	1080	177
3323	8	2408	160
772	3	195	14
7113	9	7198	176
6876	3	6602	179
7280	8	7075	184
4906	8	2925	132
3279	8	3187	161
7292	9	7170	171
5728	2	7384	167
3339	8	3647	142
3902	8	3725	152
3186	8	3824	125
4049	8	5606	167
6672	9	8448	167
8939	9	8267	181
865	3	2290	142
319	3	71	119
7509	4	7510	158
563	1	564	177
4123	2	5375	154
1839	1	1840	166
1681	8	2667	139
4443	6	1270	179
4809	6	312	186
5780	1	2852	171
2685	8	2549	124
42	1	438	132
2110	3	1688	155
30	1	368	27
396	1	397	157
1796	8	2493	172
4739	3	7674	166
146	1	147	44
740	8	1077	165
372	3	195	74
3359	8	2026	129
1863	3	2290	105
8047	9	9103	185
4511	8	3081	166
7851	9	7122	181
7970	9	7710	179
4768	8	6148	187
248	1	6143	154
6850	9	8396	186
6306	8	6232	185
42	1	148	113
4271	1	4309	133
46	1	47	164
8580	1	8581	170
2369	3	3168	151
293	1	294	129
318	3	170	170
412	1	413	86
8013	1	8342	176
3366	4	3367	155
1035	3	1440	180
354	1	355	170
24	1	430	95
24	1	604	166
567	1	619	143
1014	3	1688	79
939	3	2290	172
163	3	845	47
6873	2	690	161
86	4	87	125
6530	4	677	166
332	3	267	59
763	3	195	25
3026	2	504	158
1309	3	2456	155
191	3	71	183
1183	8	1739	107
7968	9	6694	167
7668	9	9892	184
1760	3	1080	154
8636	9	8911	181
6132	5	1171	142
194	3	195	23
412	1	2253	148
212	3	195	28
963	3	1688	106
1220	3	2290	163
1035	3	2290	186
4335	5	3244	118
5437	3	4133	156
1578	3	3371	113
113	1	424	156
776	3	1688	133
3243	8	4897	126
5044	8	2330	153
1696	3	1688	147
1707	4	1708	91
6804	9	1581	168
8640	9	7122	179
492	1	493	46
2952	3	845	137
210	1	359	26
3921	8	3788	170
3650	8	3576	176
380	4	926	158
24	1	604	53
8877	9	8819	185
58	1	349	29
8677	1	899	172
4143	3	7738	177
2618	8	2965	182
3081	8	4511	127
4597	8	5013	173
9958	2	8195	180
7445	9	7122	180
6889	3	7472	171
2156	8	1887	135
471	1	472	113
4912	9	7847	161
4314	8	4376	153
1473	3	2312	179
6086	2	690	175
5298	8	5218	165
264	1	265	186
1145	8	777	137
7587	0	7588	158
3640	8	7250	184
293	1	429	109
462	3	71	11
2073	8	2072	141
2192	3	3168	115
5685	8	5784	178
976	3	2290	150
1665	3	1844	102
8457	9	8012	186
5583	4	7228	164
44	1	45	64
4121	8	4462	155
3576	8	3650	181
7947	9	7336	172
111	1	112	97
3925	8	3521	161
8754	9	9145	173
3724	8	3372	144
4067	8	2988	149
6047	8	6432	176
5131	8	5124	182
808	3	1688	130
8089	9	7637	186
5341	8	3852	132
3594	8	2283	157
1353	3	1844	147
7262	9	7686	175
2570	8	2767	167
587	1	588	45
255	3	71	15
8736	9	9250	183
1372	3	1440	151
2255	3	1440	110
28	1	340	80
2177	8	2386	155
6503	8	6689	178
6241	9	7198	159
1029	3	3168	152
2428	5	164	88
4047	3	6796	170
1678	3	1664	107
4361	8	4356	157
9119	9	9462	187
2341	3	2312	138
9561	1	5763	177
320	3	170	58
1041	3	1688	145
2654	8	4070	144
6204	8	5917	177
1224	3	1080	128
3362	8	4399	176
28	1	340	168
250	8	249	120
3617	4	3618	137
1533	3	195	147
5519	3	7472	178
1879	4	3139	115
5523	7	2223	159
1330	3	3999	175
939	3	1320	149
3826	3	195	156
5371	8	3210	142
3169	1	3170	185
332	3	267	137
206	3	71	112
3932	8	4474	173
5578	9	7035	184
9102	9	9341	184
2241	8	1427	92
5922	1	4714	141
2230	2	6405	145
2428	8	2899	124
7764	9	7005	171
32	1	33	20
1041	3	2484	139
58	1	59	10
3646	3	4986	168
5008	3	9445	184
6249	4	2857	155
7013	9	7354	179
6508	8	6402	170
7866	9	7703	173
210	1	211	65
775	3	195	58
5206	8	5719	165
5537	8	4390	161
2469	3	3168	129
817	3	1320	155
8784	3	7623	175
7074	8	4348	178
238	1	239	124
9465	9	9562	181
966	3	1320	90
6672	9	7502	178
4442	8	6193	167
8136	3	1080	184
3134	8	3951	150
1679	3	1440	78
5050	3	195	168
6384	9	7869	166
791	3	1688	94
3250	3	7730	168
5480	4	5481	149
4792	4	7227	172
2088	8	1635	128
1942	1	1943	114
6222	4	7093	186
5115	2	1939	161
4848	8	5504	185
9172	9	7750	179
1163	3	3168	149
854	3	1384	170
391	8	250	134
8513	9	7502	182
3734	8	2035	134
320	3	845	40
1933	2	4963	150
5583	4	760	165
2631	3	3999	175
2009	3	2290	152
567	1	619	170
780	3	1440	139
1230	3	1440	114
976	3	3168	176
1101	3	1080	170
6498	9	1581	177
9283	9	8052	178
1760	3	1080	110
1578	3	3371	125
3285	1	3286	120
4536	8	3523	174
892	3	1440	115
4277	8	6790	158
4243	3	7738	166
4972	3	8122	184
313	4	87	71
78	1	79	30
492	1	493	14
5973	8	4416	153
212	3	170	52
3686	8	3699	169
4951	3	7623	171
8550	9	8265	174
5978	9	7336	161
8398	1	8399	181
2997	8	3208	132
6654	8	6166	183
4740	3	4621	161
5846	8	4609	174
2975	1	4721	132
5888	8	6577	185
3862	3	707	157
4244	3	845	154
5766	1	5767	152
6931	9	8154	180
2481	1	2482	156
2887	8	2280	121
4056	3	845	164
7485	9	7077	182
477	1	478	94
941	8	1076	126
3250	3	3251	146
3248	8	4852	161
893	3	1688	88
2903	2	2598	97
4713	1	9087	176
1926	8	1858	168
6243	9	8743	176
3468	4	5651	151
4119	8	4098	177
879	3	267	181
1049	3	845	148
5402	8	5363	176
8473	9	8561	170
4065	3	3999	186
7200	9	7734	179
1145	8	777	169
2635	0	2636	93
2960	4	5278	166
7848	5	1609	161
719	3	267	184
884	8	1026	119
4016	8	4015	129
1258	3	3999	126
6599	9	1434	175
2195	3	2312	93
3462	8	1906	145
266	3	71	69
1705	1	1706	77
9413	1	9414	180
46	1	47	126
352	1	353	136
9080	9	7938	179
4349	8	5085	165
3596	8	3595	161
8964	9	7869	183
6540	1	5229	187
313	4	480	182
5647	3	5592	148
3709	8	5273	180
3217	8	2596	137
4678	4	2812	151
210	1	211	152
2304	8	2292	131
8518	9	8691	182
3630	0	5275	131
6283	4	6284	161
6015	8	4407	182
3865	8	3673	153
775	3	195	64
5973	8	4416	140
4354	8	4299	162
1696	3	2290	125
1874	8	2694	168
6791	8	5935	179
867	3	267	147
210	1	211	1
290	2	6039	183
4690	8	4107	186
58	1	349	158
14	1	15	34
3374	4	6129	155
4488	8	4402	182
7284	9	8506	172
981	8	2057	149
1306	1	1307	166
8981	9	8904	177
269	3	195	72
445	1	446	96
1570	8	3056	134
42	1	64	122
763	3	845	43
3140	8	4677	181
2815	3	845	153
249	8	250	79
3736	3	195	165
2979	3	7472	169
719	3	830	163
8401	9	8112	182
2400	5	1489	88
4449	8	4735	161
2058	8	1978	125
1696	3	2290	127
2369	3	3168	111
8943	9	10336	186
1159	8	1534	103
171	1	172	41
74	1	75	20
10339	1	10340	186
5024	3	7256	165
3292	8	2743	159
4427	8	2608	166
2374	3	2312	125
7018	9	7825	171
898	1	899	108
7089	9	8836	172
2036	1	2037	85
2835	8	4465	161
3632	8	3551	154
303	1	505	42
5465	8	5986	185
266	3	71	177
631	1	632	151
391	8	250	48
718	1	2959	110
695	3	195	109
488	1	489	45
9113	4	9114	176
7018	9	9644	182
4349	8	5085	173
3320	8	3390	143
2721	8	2777	127
4867	8	3904	154
7137	3	6685	182
499	1	500	26
5071	3	7552	177
1686	3	2290	141
637	1	638	6
463	1	464	53
1473	3	2312	151
1036	3	2290	104
6152	8	6160	187
6672	9	9174	177
451	1	663	156
5242	9	7632	165
2607	3	2548	169
2684	3	3999	173
5534	8	5003	175
3806	8	2012	128
2412	8	2411	128
1306	1	1307	159
6677	5	131	148
813	3	1320	168
319	3	71	122
113	1	369	118
1491	0	1492	65
2374	3	2312	121
1353	3	1844	88
1050	3	2031	160
4139	8	5960	161
1151	1	4394	165
5973	8	4416	156
6397	8	6492	178
293	1	294	25
3233	8	5507	149
777	8	1145	98
6693	9	7697	171
3070	8	4750	143
501	1	502	141
86	4	87	67
879	3	267	143
4330	8	3598	165
1775	3	1688	102
8614	4	8615	170
7074	8	4348	183
1058	3	2290	116
7597	9	7170	164
238	1	239	101
1023	3	2290	160
264	1	265	33
18	1	479	106
881	3	1688	126
5550	3	7738	186
3148	3	195	186
4901	8	4900	132
2631	3	3168	127
3428	8	2515	137
1623	8	2619	103
8521	4	5353	175
9308	9	9409	184
937	3	195	66
9072	9	7806	176
8939	9	7825	181
881	3	2290	94
313	4	480	92
9102	9	7637	175
2001	8	3477	110
7575	0	7576	158
2201	8	1279	187
8692	9	1463	172
3030	8	3345	173
242	1	243	124
5309	8	4293	161
788	3	801	114
3333	3	3319	146
2440	1	2441	179
97	1	98	2
1760	3	1664	107
451	1	452	57
322	3	71	13
1144	0	2124	105
7007	8	6973	187
2607	3	2548	183
3510	8	3324	148
2705	4	3234	129
5543	8	5159	185
985	0	1303	57
42	1	438	134
113	1	424	136
6254	3	7264	159
8550	9	6542	171
719	3	267	49
775	3	195	112
385	1	386	25
1023	3	1688	114
939	3	1320	147
7885	9	8742	181
332	3	267	48
8571	9	8033	175
1141	3	2300	149
2257	8	2370	165
1666	8	1674	128
488	1	489	35
7653	9	9383	175
4378	8	4249	174
3861	8	6997	162
237	3	106	95
9119	9	8854	185
984	3	2312	156
5499	8	3457	162
3460	8	4019	152
1145	8	777	65
719	3	830	155
8417	9	7769	187
4236	8	6606	179
4830	2	1256	183
2261	5	164	85
58	1	59	151
8573	9	8082	184
18	1	557	120
7459	9	7172	163
2750	8	2552	175
2177	8	2386	126
7722	3	5845	171
8371	1	9323	177
856	3	195	124
2710	1	2482	171
4854	8	3179	165
4769	8	5310	159
4529	3	6602	163
7154	9	9294	182
9696	9	6542	180
568	1	569	22
4381	4	2732	180
1687	3	2290	156
10414	1	10410	187
3936	8	4877	183
1111	3	2031	173
7171	9	8012	162
206	3	195	4
1101	3	1102	92
2534	8	1433	113
3050	3	3168	170
1660	1	6045	143
1050	3	2031	151
5996	8	6171	185
2472	8	4431	176
3333	3	3319	185
1660	1	6045	172
9312	2	1738	183
4759	8	3211	160
1146	3	1320	162
4470	3	4621	166
8932	3	1080	183
6592	4	2223	156
3207	8	3151	130
7190	9	8112	179
8013	1	8335	179
1877	3	1440	118
8877	9	8911	187
865	3	2290	132
4712	4	6776	167
4803	3	845	167
2631	3	2290	96
3718	8	3717	174
70	3	71	103
6449	9	7122	169
70	3	71	155
3923	8	3890	177
5705	4	7689	169
3337	3	3999	177
24	1	538	127
1775	3	1688	80
4086	3	2290	143
6170	8	5874	171
2335	3	2336	92
305	8	306	83
113	1	428	3
9825	2	1714	184
7805	9	7734	177
2110	3	2290	173
587	1	588	160
8013	1	8364	171
5302	8	5518	153
812	8	1174	105
719	3	830	33
8098	9	8226	184
113	1	428	63
5256	3	7456	161
5978	9	7632	177
3946	2	3183	161
7993	9	7238	181
2299	8	2933	150
149	1	150	117
1888	8	2019	146
3472	8	3471	156
3065	8	3104	142
4097	8	3516	167
2987	3	1844	169
2489	1	2490	101
2369	3	3168	178
4035	7	2812	142
1197	3	195	137
832	3	2290	174
5043	8	3057	136
1306	1	1307	122
7851	9	7198	180
8596	9	8911	177
8136	3	6662	174
2169	3	2300	183
8009	9	8897	174
999	8	998	170
572	3	195	144
8534	9	8535	168
9602	1	9603	180
1050	3	2031	101
6502	8	7273	185
4539	4	541	157
101	1	102	100
6332	9	7538	161
5164	8	4851	135
7104	4	9380	184
2532	1	2533	118
4331	3	7730	175
2453	8	1263	178
9171	9	7936	175
4539	4	541	172
3768	3	8509	184
2087	8	3536	160
5417	8	5509	169
2169	3	2170	171
30	1	94	141
341	1	342	84
1629	1	1649	130
3955	8	3956	130
2723	3	1844	163
7545	9	8940	185
4328	8	3833	148
14	1	15	0
4065	3	2290	117
3040	0	3041	99
7049	8	6547	179
6124	9	7651	173
8965	1	8966	177
2116	3	2290	153
4480	5	1038	120
8579	9	7632	178
313	4	480	69
3692	8	3691	145
70	3	106	15
2318	4	5476	138
5629	8	6089	182
8013	1	8014	171
637	1	638	114
7141	9	8906	174
163	3	845	110
9118	9	7468	179
6660	9	9552	178
238	1	615	83
332	3	267	46
6365	8	6541	180
2126	1	2127	128
1689	8	1683	92
2502	8	2544	118
4271	1	4280	123
635	1	636	61
6156	9	8819	179
8928	9	7702	176
791	3	1688	149
7893	9	8190	165
7209	4	7329	178
5590	8	6961	186
4086	3	3999	175
4440	8	4157	150
1611	3	2290	131
6008	9	7700	184
2308	8	2309	93
445	1	446	111
6562	8	6385	185
8239	9	8499	169
8624	9	8259	184
8642	9	7538	181
3468	4	760	166
8253	9	7198	186
412	1	413	169
293	1	294	31
2194	8	2063	124
4079	5	1579	115
740	8	1077	173
2873	3	2456	100
1060	5	816	41
2551	8	2725	135
5740	8	5816	177
976	3	2290	134
8400	9	8038	185
1751	8	1750	167
9863	9	9231	187
122	1	123	77
3337	3	3999	159
7074	8	4348	157
477	1	478	22
1559	8	1565	123
5572	3	3277	185
4086	3	3999	154
5859	1	5860	149
5910	4	4358	152
2168	8	4525	159
3090	8	4920	181
2489	1	2490	160
2308	8	2309	182
6464	9	7983	178
1224	3	1080	123
780	3	2290	106
968	3	845	59
7459	9	7468	170
2348	3	2290	180
3210	8	5371	140
2899	8	2428	175
5430	8	5782	174
8744	9	8704	187
3563	8	3787	176
5166	8	4183	177
30	1	31	37
1129	3	195	139
892	3	2290	122
3533	8	3674	187
7194	9	7935	186
1049	3	845	144
3468	4	5253	182
3090	8	4920	172
3112	8	3156	162
6924	9	8904	173
7209	4	7329	167
1942	1	1943	82
3118	3	195	172
511	1	512	72
957	3	1688	98
3135	8	3136	129
8337	0	2563	171
1877	3	2290	166
7258	9	7825	176
4330	8	3598	161
2943	3	845	159
2745	3	3277	145
3955	8	3956	122
2809	8	3224	133
1565	8	1559	126
2805	8	4443	152
1372	3	3168	122
1446	4	3389	125
2192	3	2290	87
3724	8	3372	132
2733	8	2737	183
7121	9	7908	168
343	9	669	50
185	1	216	0
2523	6	1114	166
42	1	64	101
3956	8	3955	114
1675	3	1688	156
74	1	75	119
4081	8	4082	141
42	1	268	144
313	4	480	83
2718	3	2484	124
1220	3	3168	120
6156	9	6985	178
2318	4	3234	162
2684	3	3168	118
4940	8	4672	163
341	1	342	78
412	1	2253	104
4108	3	2290	125
1580	8	1756	119
2105	4	2302	179
5715	8	3459	160
804	3	195	91
2930	1	2931	98
5684	8	5161	182
2918	3	195	181
815	3	1440	161
1091	8	1287	100
10123	1	10124	184
4844	4	677	163
5796	8	3808	140
701	1	702	9
772	3	267	149
113	1	183	56
2177	8	2386	142
3536	8	2087	140
6101	3	9093	179
957	3	1320	161
70	3	71	101
5118	2	5396	149
52	1	53	59
2296	8	2240	136
968	3	195	178
46	1	47	92
719	3	195	55
226	1	384	32
2110	3	1688	144
3646	3	9154	183
3659	2	1714	179
5869	8	5314	170
5877	8	5399	179
212	3	170	25
2270	8	6049	150
210	1	449	114
323	3	801	176
884	8	1026	167
1879	4	1438	179
3769	3	6589	152
815	3	1440	181
1998	8	3891	121
3146	3	7472	165
3383	8	3309	186
322	3	195	21
8910	9	8861	186
1421	3	3277	153
1611	3	3999	168
2341	3	2312	90
6660	9	8359	183
4901	8	4900	142
249	8	448	69
7859	9	9150	185
2639	1	2662	107
372	3	71	151
385	1	386	149
5215	8	2150	176
7521	4	3355	170
1607	8	3485	170
52	1	53	55
465	1	466	31
2116	3	2290	117
4110	9	6247	182
4830	4	205	175
719	3	267	178
6885	9	8995	186
4331	3	7730	171
2318	4	4358	170
5572	3	3277	183
3117	3	845	144
3677	8	4104	144
196	1	197	140
4465	8	2835	143
1828	8	1848	143
671	3	753	15
3050	3	2290	168
255	3	71	31
4904	8	4563	161
2428	8	2899	163
4678	4	2223	177
318	3	170	34
1845	8	1349	137
306	8	305	34
519	3	195	52
396	1	397	69
4065	3	3999	184
8490	1	8491	168
1060	3	2290	93
1309	3	2336	181
7872	9	8142	185
1611	3	3168	187
8695	3	1080	172
3860	8	3931	156
1877	3	1440	110
3396	8	3002	169
9854	9	7632	182
2255	3	1440	130
3233	8	5507	153
295	3	195	4
5611	3	195	186
2735	3	2484	98
2979	3	4621	160
5570	8	4230	169
305	8	306	28
1819	8	1812	185
8573	9	7320	175
3975	4	2857	169
7292	9	7293	174
781	1	855	56
293	1	294	1
8709	9	9354	185
8312	4	1118	169
6435	1	6442	146
6342	3	845	145
1194	2	894	68
4901	8	4900	127
5759	8	5977	181
3784	4	3614	146
7939	9	8029	184
9475	9	7238	178
6349	4	4423	150
1848	8	1828	120
8859	9	7198	185
111	1	112	99
797	1	1307	180
9408	2	6199	180
1309	3	2336	126
1776	3	1440	148
563	1	564	165
570	1	571	148
9088	9	8142	187
7062	9	8984	180
6790	8	5429	184
8939	9	8442	185
3784	4	3614	182
1395	8	2562	131
3101	3	6681	186
1635	8	2088	129
194	3	71	182
2331	3	2290	119
6931	9	8608	170
113	1	369	88
149	1	150	92
879	3	267	109
32	1	33	133
1736	4	3342	105
6511	9	7035	166
8912	9	8557	182
9621	9	8038	179
3598	8	4330	149
883	3	195	128
3359	8	2026	135
2756	3	845	139
2718	3	2290	177
6693	9	7697	174
4042	8	2212	187
7653	9	8341	183
7691	1	9173	181
8501	1	8502	173
9096	9	7869	184
113	1	424	56
4562	8	4360	154
2643	8	1825	140
5206	8	5719	171
3543	3	4621	176
146	1	147	163
2412	8	2411	105
477	1	478	119
7118	8	6404	186
2116	3	2290	118
4220	8	4775	129
269	3	195	51
3427	3	3999	154
2684	3	3168	169
8950	2	2707	171
6024	9	9542	182
5114	3	3251	174
7028	9	8704	171
2073	8	2072	128
2407	3	2354	133
754	3	845	81
324	1	325	131
2374	3	1440	134
7949	9	9117	186
1849	3	1772	107
3423	8	4036	156
4065	3	2290	130
1061	8	980	117
9390	9	7581	176
867	3	267	88
5604	8	5559	186
939	3	2290	141
324	1	325	112
157	1	158	34
631	1	632	103
8925	9	8626	179
372	3	71	135
9131	9	8911	174
2318	4	3234	169
907	2	1256	54
5342	8	4919	182
1254	9	1581	114
1279	8	2201	164
1678	3	1664	83
1849	3	2031	175
8579	9	9301	186
3427	3	3168	168
1224	3	1080	170
1845	8	1349	135
1439	3	2312	109
2150	8	5215	137
295	3	267	9
5816	8	5740	175
4579	8	4158	157
867	3	267	82
637	1	638	72
463	1	464	4
3226	4	5808	152
2283	8	3594	166
7451	5	6842	157
434	1	435	5
9096	9	7538	180
412	1	413	170
250	8	391	118
3122	8	2010	102
7194	9	8816	179
3523	5	914	107
828	3	267	155
3384	1	3385	111
24	1	538	83
6154	8	6590	183
542	3	845	33
46	1	187	42
1756	8	1580	119
629	1	630	129
1473	3	3168	168
1599	8	1838	98
7123	9	7734	180
1173	3	2290	187
2995	8	4835	177
2603	8	2604	97
293	1	294	152
804	3	195	173
1036	3	2290	120
360	4	87	23
113	1	369	86
8573	9	8468	182
3612	1	3613	153
3330	2	1738	149
4912	9	7681	178
18	1	557	23
815	3	2290	168
4328	8	3833	164
7157	3	195	166
52	1	53	37
6894	3	4621	161
6861	8	6548	180
4588	7	2857	146
9993	9	7960	184
1776	3	3168	110
8675	9	7122	171
7564	1	5649	160
7841	4	3528	168
5546	3	195	166
2472	8	4431	120
7380	4	7381	161
941	8	1076	183
2705	4	6663	173
992	3	2484	179
299	1	300	104
817	3	1320	93
6130	8	5762	169
568	1	569	100
992	3	2290	90
9131	9	9456	182
3619	5	755	108
1678	3	1688	140
8489	3	7706	170
942	4	1438	65
113	1	114	118
1101	3	1102	116
266	3	71	72
173	1	174	74
7556	3	7932	171
1219	8	2966	104
4341	1	4342	128
8015	1	8016	167
1776	3	2290	111
212	3	170	115
1983	3	1440	164
1863	3	1688	86
462	3	71	125
3813	5	1489	111
2192	3	3168	140
1133	4	1134	109
8798	9	7992	177
3350	8	5644	186
42	1	64	176
1372	3	1440	180
306	8	305	159
1776	3	2290	146
2007	1	4424	150
1578	3	3371	128
2644	4	5337	159
5840	9	8644	168
5024	3	8135	186
1026	8	884	160
7142	8	6447	185
6950	9	7354	173
1691	4	1118	129
6317	8	6044	184
4609	8	5846	176
924	8	961	97
2890	8	4067	176
7826	3	8559	173
6148	8	4768	186
3664	8	3665	123
9068	9	9227	186
9605	0	9735	177
1041	3	1688	177
4743	8	4496	146
6800	9	6593	168
2792	8	5412	134
1981	8	2413	152
4821	8	4268	157
3578	5	215	107
1650	8	1553	101
4598	3	6681	152
2532	1	2533	128
3523	8	5968	146
7113	9	7519	173
2089	8	2099	158
8411	9	8749	181
6731	4	2302	149
3815	4	5263	161
191	3	71	88
873	3	1320	155
4519	3	4840	159
1960	8	2444	117
7968	9	8168	185
4622	5	749	122
185	1	216	171
568	1	569	178
2784	1	2785	153
4836	4	4837	128
7901	3	3277	187
341	1	342	82
210	1	597	178
6203	5	1114	143
3779	7	393	118
3324	8	3510	135
6375	2	7057	170
9785	9	8259	181
6152	8	6160	172
4143	3	7738	161
266	3	71	47
284	3	845	48
812	8	1174	103
7602	9	8029	167
1406	3	195	156
451	1	663	102
398	1	399	132
2619	8	1623	132
7123	9	7127	179
5966	3	707	175
4534	5	312	121
4918	8	2709	159
5403	8	5621	185
1406	3	195	179
8007	9	8282	169
5758	8	6463	183
1629	1	1630	134
3101	3	6681	171
6201	9	7293	173
320	3	845	34
6887	3	4621	161
2202	8	2606	137
1452	3	1440	145
10201	1	7437	186
8182	9	7992	179
5506	8	4891	187
2515	8	3428	152
3646	3	4986	166
4443	8	2805	123
1623	8	2619	116
8473	9	8561	169
2145	8	2146	110
58	1	349	20
1230	3	2290	150
620	1	621	112
5542	8	5083	187
2018	8	1887	157
3345	8	3030	134
422	1	423	151
42	1	43	15
2343	3	2312	120
4801	8	4466	169
3971	4	6569	161
1044	2	4232	117
2009	3	1688	84
8252	9	8722	172
4945	2	2096	175
3359	8	2026	137
3824	8	3186	150
30	1	31	159
2684	3	2290	150
111	1	112	98
815	3	1440	100
1041	3	1688	161
6201	9	7595	162
951	1	952	118
4294	8	1765	173
4690	8	4107	170
4797	3	7111	162
6449	9	7538	165
7036	9	8560	176
3660	3	845	127
788	3	267	184
4330	8	3598	178
2357	3	2290	99
3640	8	3867	137
3133	8	5267	133
2315	3	195	139
396	1	397	60
1836	3	4621	142
5947	8	4200	145
